"variable","column","depth","bandwidth","cost"
"N2O",9,90,9.21480883395751,1.92931437551835
"SP",9,90,9.21480883395751,3.61939627436505
"d18O",9,90,9.21480883395751,3.87429461772248
"N2O",10,90,9.21480883395751,1.09719571961809
"SP",10,90,9.21480883395751,11.2049650145742
"d18O",10,90,9.21480883395751,2.649072121356
"N2O",11,90,9.21480883395751,2.16776747493586
"SP",11,90,9.21480883395751,3.73209482333547
"d18O",11,90,9.21480883395751,5.73617811338062
"N2O",12,90,9.21480883395751,3.5319045452186
"SP",12,90,9.21480883395751,2.40382421679229
"d18O",12,90,9.21480883395751,4.43843203756916
"N2O",1,120,9.21480883395751,0.791526497098693
"SP",1,120,9.21480883395751,2.82457688402599
"d18O",1,120,9.21480883395751,3.07114268054957
"N2O",2,120,9.21480883395751,1.74231488536563
"SP",2,120,9.21480883395751,3.58311145182517
"d18O",2,120,9.21480883395751,3.87145009073095
"N2O",3,120,9.21480883395751,1.88845956535834
"SP",3,120,9.21480883395751,7.53823427944897
"d18O",3,120,9.21480883395751,5.36846790462699
"N2O",4,120,9.21480883395751,2.42360607011645
"SP",4,120,9.21480883395751,4.08883461118191
"d18O",4,120,9.21480883395751,5.02272554801395
"N2O",5,120,9.21480883395751,0.309462651826644
"SP",5,120,9.21480883395751,7.43373769509719
"d18O",5,120,9.21480883395751,2.0634824823529
"N2O",6,120,9.21480883395751,0.284508380632492
"SP",6,120,9.21480883395751,10.894050722724
"d18O",6,120,9.21480883395751,3.18914683365997
"N2O",7,120,9.21480883395751,1.53121511519249
"SP",7,120,9.21480883395751,4.69231675118717
"d18O",7,120,9.21480883395751,2.98198287002773
"N2O",8,120,9.21480883395751,1.52059369714436
"SP",8,120,9.21480883395751,10.9273881891818
"d18O",8,120,9.21480883395751,2.71193145363959
"N2O",9,120,9.21480883395751,2.86080418205167
"SP",9,120,9.21480883395751,6.78930081805289
"d18O",9,120,9.21480883395751,8.46972235922461
"N2O",10,120,9.21480883395751,1.06570039659993
"SP",10,120,9.21480883395751,6.75840124105102
"d18O",10,120,9.21480883395751,5.21605636717223
"N2O",11,120,9.21480883395751,2.55700427448721
"SP",11,120,9.21480883395751,3.62495083500191
"d18O",11,120,9.21480883395751,5.99030394772608
"N2O",12,120,9.21480883395751,4.18877476050044
"SP",12,120,9.21480883395751,2.98254316197735
"d18O",12,120,9.21480883395751,7.54877901572717
"N2O",1,7.5,9.79575608322826,0.757468272709623
"SP",1,7.5,9.79575608322826,9.77151365287549
"d18O",1,7.5,9.79575608322826,4.11316045762087
"N2O",2,7.5,9.79575608322826,0.0626645972743222
"SP",2,7.5,9.79575608322826,7.63747000828726
"d18O",2,7.5,9.79575608322826,2.23654041931478
"N2O",3,7.5,9.79575608322826,0.239234470244534
"SP",3,7.5,9.79575608322826,6.5420713676416
"d18O",3,7.5,9.79575608322826,1.47046564466853
"N2O",4,7.5,9.79575608322826,0.474667380311765
"SP",4,7.5,9.79575608322826,7.13714284659733
"d18O",4,7.5,9.79575608322826,3.46950930901708
"N2O",5,7.5,9.79575608322826,0.187240801036222
"SP",5,7.5,9.79575608322826,9.09509308690516
"d18O",5,7.5,9.79575608322826,2.01894601569638
"N2O",6,7.5,9.79575608322826,0.714367844144213
"SP",6,7.5,9.79575608322826,10.2978093174121
"d18O",6,7.5,9.79575608322826,4.19346459668494
"N2O",7,7.5,9.79575608322826,0.279590927840964
"SP",7,7.5,9.79575608322826,12.5057799935312
"d18O",7,7.5,9.79575608322826,2.67904935891003
"N2O",8,7.5,9.79575608322826,0.588744704960403
"SP",8,7.5,9.79575608322826,10.1949720164609
"d18O",8,7.5,9.79575608322826,2.57488356692682
"N2O",9,7.5,9.79575608322826,0.0934680234772796
"SP",9,7.5,9.79575608322826,12.6750179190508
"d18O",9,7.5,9.79575608322826,1.54749655211321
"N2O",10,7.5,9.79575608322826,0.197345484040951
"SP",10,7.5,9.79575608322826,14.3640211352398
"d18O",10,7.5,9.79575608322826,2.87315880388658
"N2O",11,7.5,9.79575608322826,0.217735364992455
"SP",11,7.5,9.79575608322826,6.93649847624893
"d18O",11,7.5,9.79575608322826,2.12200032318296
"N2O",12,7.5,9.79575608322826,3.34093844727499
"SP",12,7.5,9.79575608322826,7.03935951019186
"d18O",12,7.5,9.79575608322826,5.60282808339217
"N2O",1,30,9.79575608322826,0.363198971409199
"SP",1,30,9.79575608322826,7.44764904328242
"d18O",1,30,9.79575608322826,1.61320047515555
"N2O",2,30,9.79575608322826,0.704469626972843
"SP",2,30,9.79575608322826,7.23880029303173
"d18O",2,30,9.79575608322826,2.20105444849403
"N2O",3,30,9.79575608322826,0.17588998912804
"SP",3,30,9.79575608322826,7.00910930888822
"d18O",3,30,9.79575608322826,3.0961529665964
"N2O",4,30,9.79575608322826,0.267018989923393
"SP",4,30,9.79575608322826,8.12664122295343
"d18O",4,30,9.79575608322826,2.18949448787966
"N2O",5,30,9.79575608322826,0.721446443716197
"SP",5,30,9.79575608322826,12.3959911861028
"d18O",5,30,9.79575608322826,3.15297215209061
"N2O",6,30,9.79575608322826,0.756860256929928
"SP",6,30,9.79575608322826,7.40267585303805
"d18O",6,30,9.79575608322826,1.77920107147808
"N2O",7,30,9.79575608322826,0.288166058589587
"SP",7,30,9.79575608322826,9.82137286852795
"d18O",7,30,9.79575608322826,0.915500987524162
"N2O",8,30,9.79575608322826,0.810979597857287
"SP",8,30,9.79575608322826,11.4130107739497
"d18O",8,30,9.79575608322826,2.217869223465
"N2O",9,30,9.79575608322826,1.03602540167624
"SP",9,30,9.79575608322826,7.56116075251159
"d18O",9,30,9.79575608322826,2.85476931308218
"N2O",10,30,9.79575608322826,0.27581198295224
"SP",10,30,9.79575608322826,11.2135928474137
"d18O",10,30,9.79575608322826,3.73092545038863
"N2O",11,30,9.79575608322826,0.743795926488389
"SP",11,30,9.79575608322826,7.22746896499968
"d18O",11,30,9.79575608322826,3.58115740193386
"N2O",12,30,9.79575608322826,1.70124393892474
"SP",12,30,9.79575608322826,5.45712496230523
"d18O",12,30,9.79575608322826,2.93341364298264
"N2O",1,60,9.79575608322826,0.597654986490762
"SP",1,60,9.79575608322826,3.680882363467
"d18O",1,60,9.79575608322826,3.32932549148074
"N2O",2,60,9.79575608322826,1.16565629735659
"SP",2,60,9.79575608322826,5.51660294818826
"d18O",2,60,9.79575608322826,3.26064363419438
"N2O",3,60,9.79575608322826,1.40136569082193
"SP",3,60,9.79575608322826,6.4842645646523
"d18O",3,60,9.79575608322826,4.1008027649724
"N2O",4,60,9.79575608322826,1.52182164909067
"SP",4,60,9.79575608322826,9.49212624387145
"d18O",4,60,9.79575608322826,3.65374459277977
"N2O",5,60,9.79575608322826,0.377824549829268
"SP",5,60,9.79575608322826,8.24027604672984
"d18O",5,60,9.79575608322826,1.65122517057217
"N2O",6,60,9.79575608322826,0.328012344078027
"SP",6,60,9.79575608322826,9.32398069504293
"d18O",6,60,9.79575608322826,1.43683074352474
"N2O",7,60,9.79575608322826,1.58577988237232
"SP",7,60,9.79575608322826,5.04968738784084
"d18O",7,60,9.79575608322826,4.70795064175842
"N2O",8,60,9.79575608322826,1.2791003024576
"SP",8,60,9.79575608322826,10.0277691619271
"d18O",8,60,9.79575608322826,5.58974636677628
"N2O",9,60,9.79575608322826,1.25807263832258
"SP",9,60,9.79575608322826,6.55857982702906
"d18O",9,60,9.79575608322826,5.81969558882087
"N2O",10,60,9.79575608322826,0.859464564113928
"SP",10,60,9.79575608322826,10.2419666867128
"d18O",10,60,9.79575608322826,1.70337564815416
"N2O",11,60,9.79575608322826,1.32758849049908
"SP",11,60,9.79575608322826,4.92330728262089
"d18O",11,60,9.79575608322826,4.55406233651029
"N2O",12,60,9.79575608322826,2.24312589351581
"SP",12,60,9.79575608322826,4.23647882805466
"d18O",12,60,9.79575608322826,4.26735648354317
"N2O",1,90,9.79575608322826,0.78150343635362
"SP",1,90,9.79575608322826,2.90518447302864
"d18O",1,90,9.79575608322826,4.36036325813335
"N2O",2,90,9.79575608322826,1.50821106196438
"SP",2,90,9.79575608322826,4.22604195241686
"d18O",2,90,9.79575608322826,3.79104151679416
"N2O",3,90,9.79575608322826,1.63434579429609
"SP",3,90,9.79575608322826,7.7704875485729
"d18O",3,90,9.79575608322826,3.39318066487666
"N2O",4,90,9.79575608322826,1.92466902864142
"SP",4,90,9.79575608322826,8.27136167814869
"d18O",4,90,9.79575608322826,5.35321432423423
"N2O",5,90,9.79575608322826,0.364082029505312
"SP",5,90,9.79575608322826,10.6448257364343
"d18O",5,90,9.79575608322826,2.10942966525692
"N2O",6,90,9.79575608322826,0.222451930884475
"SP",6,90,9.79575608322826,3.54788975547775
"d18O",6,90,9.79575608322826,2.58290975123358
"N2O",7,90,9.79575608322826,1.44742521720337
"SP",7,90,9.79575608322826,7.7387400950257
"d18O",7,90,9.79575608322826,4.56240125492575
"N2O",8,90,9.79575608322826,1.13161223988555
"SP",8,90,9.79575608322826,10.9234582475269
"d18O",8,90,9.79575608322826,4.92943048874195
"N2O",9,90,9.79575608322826,2.17364689241592
"SP",9,90,9.79575608322826,3.53559091332169
"d18O",9,90,9.79575608322826,4.0869825375364
"N2O",10,90,9.79575608322826,1.26485241504823
"SP",10,90,9.79575608322826,11.2937010694166
"d18O",10,90,9.79575608322826,2.54773764529791
"N2O",11,90,9.79575608322826,2.31279323916387
"SP",11,90,9.79575608322826,4.38618921463927
"d18O",11,90,9.79575608322826,5.40691179570973
"N2O",12,90,9.79575608322826,3.37600149187949
"SP",12,90,9.79575608322826,2.41093330346908
"d18O",12,90,9.79575608322826,4.56959886598528
"N2O",1,120,9.79575608322826,0.790025434350259
"SP",1,120,9.79575608322826,2.91928634636945
"d18O",1,120,9.79575608322826,3.04187701297146
"N2O",2,120,9.79575608322826,1.75950573433551
"SP",2,120,9.79575608322826,3.53527635913685
"d18O",2,120,9.79575608322826,3.56649516791493
"N2O",3,120,9.79575608322826,2.15208211697398
"SP",3,120,9.79575608322826,7.2673922363691
"d18O",3,120,9.79575608322826,5.1288023656761
"N2O",4,120,9.79575608322826,2.47846556379331
"SP",4,120,9.79575608322826,4.35556676686107
"d18O",4,120,9.79575608322826,5.10876283472126
"N2O",5,120,9.79575608322826,0.318162059212666
"SP",5,120,9.79575608322826,7.5168919409506
"d18O",5,120,9.79575608322826,1.98726219901723
"N2O",6,120,9.79575608322826,0.268542778289497
"SP",6,120,9.79575608322826,10.5608814807437
"d18O",6,120,9.79575608322826,3.33980712523457
"N2O",7,120,9.79575608322826,1.38135973331379
"SP",7,120,9.79575608322826,4.7261936294855
"d18O",7,120,9.79575608322826,3.28393923933544
"N2O",8,120,9.79575608322826,1.45609653182041
"SP",8,120,9.79575608322826,10.4595270126403
"d18O",8,120,9.79575608322826,2.67260594814714
"N2O",9,120,9.79575608322826,2.96764736875361
"SP",9,120,9.79575608322826,7.10683948979842
"d18O",9,120,9.79575608322826,8.7861051119811
"N2O",10,120,9.79575608322826,1.07638971618008
"SP",10,120,9.79575608322826,6.77684747372724
"d18O",10,120,9.79575608322826,4.73318576925541
"N2O",11,120,9.79575608322826,2.62441493808172
"SP",11,120,9.79575608322826,3.81570575435382
"d18O",11,120,9.79575608322826,6.10016727947326
"N2O",12,120,9.79575608322826,4.3400753488861
"SP",12,120,9.79575608322826,2.91306344163446
"d18O",12,120,9.79575608322826,7.22697747214782
"N2O",1,7.5,10.4133291282715,0.754852964150931
"SP",1,7.5,10.4133291282715,9.61553319373718
"d18O",1,7.5,10.4133291282715,4.26205691332309
"N2O",2,7.5,10.4133291282715,0.0569841651367595
"SP",2,7.5,10.4133291282715,7.44632990261326
"d18O",2,7.5,10.4133291282715,2.29274014454097
"N2O",3,7.5,10.4133291282715,0.205361388647128
"SP",3,7.5,10.4133291282715,6.73904402461234
"d18O",3,7.5,10.4133291282715,1.32912549670465
"N2O",4,7.5,10.4133291282715,0.455856271111907
"SP",4,7.5,10.4133291282715,6.86526613927699
"d18O",4,7.5,10.4133291282715,3.3987008637908
"N2O",5,7.5,10.4133291282715,0.207257640113081
"SP",5,7.5,10.4133291282715,8.66129015683345
"d18O",5,7.5,10.4133291282715,1.8795061319987
"N2O",6,7.5,10.4133291282715,0.809804509324597
"SP",6,7.5,10.4133291282715,10.2766431987462
"d18O",6,7.5,10.4133291282715,4.07715550308756
"N2O",7,7.5,10.4133291282715,0.269596046363855
"SP",7,7.5,10.4133291282715,12.8211576140574
"d18O",7,7.5,10.4133291282715,2.46537721896771
"N2O",8,7.5,10.4133291282715,0.584404205022222
"SP",8,7.5,10.4133291282715,10.4003203956054
"d18O",8,7.5,10.4133291282715,2.59426719086154
"N2O",9,7.5,10.4133291282715,0.0925180750869273
"SP",9,7.5,10.4133291282715,12.0471730797433
"d18O",9,7.5,10.4133291282715,1.50766245821945
"N2O",10,7.5,10.4133291282715,0.188517572160869
"SP",10,7.5,10.4133291282715,14.6501163798265
"d18O",10,7.5,10.4133291282715,2.90514080874042
"N2O",11,7.5,10.4133291282715,0.236353384100254
"SP",11,7.5,10.4133291282715,7.13885624386846
"d18O",11,7.5,10.4133291282715,1.90792601326318
"N2O",12,7.5,10.4133291282715,3.06931150035483
"SP",12,7.5,10.4133291282715,7.13636424462838
"d18O",12,7.5,10.4133291282715,5.41379659020105
"N2O",1,30,10.4133291282715,0.3581891535687
"SP",1,30,10.4133291282715,7.11206195794849
"d18O",1,30,10.4133291282715,1.79851866697628
"N2O",2,30,10.4133291282715,0.745960525137707
"SP",2,30,10.4133291282715,6.6580901450465
"d18O",2,30,10.4133291282715,2.1632937216477
"N2O",3,30,10.4133291282715,0.157489147262812
"SP",3,30,10.4133291282715,7.13637931796245
"d18O",3,30,10.4133291282715,3.10091465467226
"N2O",4,30,10.4133291282715,0.264273549553998
"SP",4,30,10.4133291282715,8.15140577677422
"d18O",4,30,10.4133291282715,2.2397631970836
"N2O",5,30,10.4133291282715,0.728192682665654
"SP",5,30,10.4133291282715,12.5046542716103
"d18O",5,30,10.4133291282715,3.02027067751793
"N2O",6,30,10.4133291282715,0.796138732600213
"SP",6,30,10.4133291282715,8.16391866419679
"d18O",6,30,10.4133291282715,1.98688713526266
"N2O",7,30,10.4133291282715,0.275390236045791
"SP",7,30,10.4133291282715,8.92287989007378
"d18O",7,30,10.4133291282715,1.0142759056993
"N2O",8,30,10.4133291282715,0.798794068164995
"SP",8,30,10.4133291282715,11.629031983349
"d18O",8,30,10.4133291282715,2.15880679726973
"N2O",9,30,10.4133291282715,1.02947717603833
"SP",9,30,10.4133291282715,7.08116077224538
"d18O",9,30,10.4133291282715,2.86846656942909
"N2O",10,30,10.4133291282715,0.276609019199347
"SP",10,30,10.4133291282715,10.4548356175943
"d18O",10,30,10.4133291282715,3.55976349756856
"N2O",11,30,10.4133291282715,0.647153114900833
"SP",11,30,10.4133291282715,6.94273052036352
"d18O",11,30,10.4133291282715,3.76990040402649
"N2O",12,30,10.4133291282715,1.62011868606623
"SP",12,30,10.4133291282715,5.37689640739167
"d18O",12,30,10.4133291282715,2.71843349248648
"N2O",1,60,10.4133291282715,0.5780561021235
"SP",1,60,10.4133291282715,3.87560056254641
"d18O",1,60,10.4133291282715,3.58733104325704
"N2O",2,60,10.4133291282715,1.2221718402954
"SP",2,60,10.4133291282715,5.46093090975978
"d18O",2,60,10.4133291282715,3.05784637906035
"N2O",3,60,10.4133291282715,1.47383573095513
"SP",3,60,10.4133291282715,5.97223922055058
"d18O",3,60,10.4133291282715,3.95317281579556
"N2O",4,60,10.4133291282715,1.75304078216811
"SP",4,60,10.4133291282715,8.86733813496092
"d18O",4,60,10.4133291282715,3.63386852102396
"N2O",5,60,10.4133291282715,0.375279879340607
"SP",5,60,10.4133291282715,8.00995340008735
"d18O",5,60,10.4133291282715,1.65481528178702
"N2O",6,60,10.4133291282715,0.333363511496474
"SP",6,60,10.4133291282715,8.83461153628626
"d18O",6,60,10.4133291282715,1.34106731279192
"N2O",7,60,10.4133291282715,1.58429774524473
"SP",7,60,10.4133291282715,5.72150820578115
"d18O",7,60,10.4133291282715,4.53110100276669
"N2O",8,60,10.4133291282715,1.21732684440474
"SP",8,60,10.4133291282715,9.61580928780704
"d18O",8,60,10.4133291282715,6.45465209889511
"N2O",9,60,10.4133291282715,1.36732601792423
"SP",9,60,10.4133291282715,6.02130674725167
"d18O",9,60,10.4133291282715,5.14669360687396
"N2O",10,60,10.4133291282715,0.944323145107691
"SP",10,60,10.4133291282715,9.70556726809118
"d18O",10,60,10.4133291282715,1.93271188528195
"N2O",11,60,10.4133291282715,1.44417262622594
"SP",11,60,10.4133291282715,4.86678327238593
"d18O",11,60,10.4133291282715,4.77061103142315
"N2O",12,60,10.4133291282715,2.77274011438139
"SP",12,60,10.4133291282715,4.36275339214964
"d18O",12,60,10.4133291282715,4.45455062327252
"N2O",1,90,10.4133291282715,0.737381612654148
"SP",1,90,10.4133291282715,2.8960614847615
"d18O",1,90,10.4133291282715,4.88892760870744
"N2O",2,90,10.4133291282715,1.51925856300792
"SP",2,90,10.4133291282715,4.60221396215253
"d18O",2,90,10.4133291282715,3.97392170638049
"N2O",3,90,10.4133291282715,1.91304625301185
"SP",3,90,10.4133291282715,7.91847241873742
"d18O",3,90,10.4133291282715,3.77108190469326
"N2O",4,90,10.4133291282715,1.85015443674627
"SP",4,90,10.4133291282715,7.82922111639106
"d18O",4,90,10.4133291282715,5.41337746300312
"N2O",5,90,10.4133291282715,0.339028508677309
"SP",5,90,10.4133291282715,10.7922720072964
"d18O",5,90,10.4133291282715,2.05483635631201
"N2O",6,90,10.4133291282715,0.241865774229747
"SP",6,90,10.4133291282715,3.67356303265236
"d18O",6,90,10.4133291282715,2.60341639193669
"N2O",7,90,10.4133291282715,1.37087990014236
"SP",7,90,10.4133291282715,7.74269964812037
"d18O",7,90,10.4133291282715,4.73105276890083
"N2O",8,90,10.4133291282715,1.27429576736524
"SP",8,90,10.4133291282715,10.6400808866512
"d18O",8,90,10.4133291282715,4.61109782104825
"N2O",9,90,10.4133291282715,2.0020219099799
"SP",9,90,10.4133291282715,3.85938522257244
"d18O",9,90,10.4133291282715,4.00518945178557
"N2O",10,90,10.4133291282715,1.24870676976626
"SP",10,90,10.4133291282715,10.9769993363218
"d18O",10,90,10.4133291282715,2.4154327002037
"N2O",11,90,10.4133291282715,2.24631991587575
"SP",11,90,10.4133291282715,3.6532926136859
"d18O",11,90,10.4133291282715,5.6264779240422
"N2O",12,90,10.4133291282715,3.53713201846505
"SP",12,90,10.4133291282715,2.30877339177567
"d18O",12,90,10.4133291282715,4.30745272454394
"N2O",1,120,10.4133291282715,0.77120292055064
"SP",1,120,10.4133291282715,2.72337948508499
"d18O",1,120,10.4133291282715,3.34278818309487
"N2O",2,120,10.4133291282715,1.84006906108338
"SP",2,120,10.4133291282715,3.52444635878236
"d18O",2,120,10.4133291282715,3.5602656814503
"N2O",3,120,10.4133291282715,2.16288535538721
"SP",3,120,10.4133291282715,6.96601306640655
"d18O",3,120,10.4133291282715,5.20956869928597
"N2O",4,120,10.4133291282715,2.5328862355779
"SP",4,120,10.4133291282715,3.73951313180943
"d18O",4,120,10.4133291282715,4.76480197778709
"N2O",5,120,10.4133291282715,0.304422988972336
"SP",5,120,10.4133291282715,7.48430896277303
"d18O",5,120,10.4133291282715,1.95092874527183
"N2O",6,120,10.4133291282715,0.261833632723563
"SP",6,120,10.4133291282715,10.7164711044811
"d18O",6,120,10.4133291282715,3.31980605703067
"N2O",7,120,10.4133291282715,1.56630170741448
"SP",7,120,10.4133291282715,5.46630400418869
"d18O",7,120,10.4133291282715,2.8844448403094
"N2O",8,120,10.4133291282715,1.50652361277824
"SP",8,120,10.4133291282715,10.3385653738427
"d18O",8,120,10.4133291282715,2.57632730258648
"N2O",9,120,10.4133291282715,2.75893340797395
"SP",9,120,10.4133291282715,6.53213030653031
"d18O",9,120,10.4133291282715,8.34238403053839
"N2O",10,120,10.4133291282715,1.02388740893595
"SP",10,120,10.4133291282715,6.89256604436987
"d18O",10,120,10.4133291282715,4.86420981542919
"N2O",11,120,10.4133291282715,2.73729760671178
"SP",11,120,10.4133291282715,3.82319520011748
"d18O",11,120,10.4133291282715,5.92328356012863
"N2O",12,120,10.4133291282715,4.59001087533359
"SP",12,120,10.4133291282715,2.84198969384832
"d18O",12,120,10.4133291282715,7.21366406131662
"N2O",1,7.5,11.0698370408966,0.736589261413746
"SP",1,7.5,11.0698370408966,9.34803055691598
"d18O",1,7.5,11.0698370408966,3.96187985048814
"N2O",2,7.5,11.0698370408966,0.0576971231263193
"SP",2,7.5,11.0698370408966,7.74880380134242
"d18O",2,7.5,11.0698370408966,2.30590259313408
"N2O",3,7.5,11.0698370408966,0.219328813381454
"SP",3,7.5,11.0698370408966,5.98972047908018
"d18O",3,7.5,11.0698370408966,1.40439925094705
"N2O",4,7.5,11.0698370408966,0.461221624081081
"SP",4,7.5,11.0698370408966,6.91948600647235
"d18O",4,7.5,11.0698370408966,3.56035551449231
"N2O",5,7.5,11.0698370408966,0.195972577348255
"SP",5,7.5,11.0698370408966,8.87077764230997
"d18O",5,7.5,11.0698370408966,1.85590905339485
"N2O",6,7.5,11.0698370408966,0.745451405266342
"SP",6,7.5,11.0698370408966,10.1749183070837
"d18O",6,7.5,11.0698370408966,3.69418321660531
"N2O",7,7.5,11.0698370408966,0.278090705593018
"SP",7,7.5,11.0698370408966,13.4116538733957
"d18O",7,7.5,11.0698370408966,2.63051489137149
"N2O",8,7.5,11.0698370408966,0.593026868738743
"SP",8,7.5,11.0698370408966,10.317756300126
"d18O",8,7.5,11.0698370408966,2.55868523804827
"N2O",9,7.5,11.0698370408966,0.089015723550645
"SP",9,7.5,11.0698370408966,12.7491708226309
"d18O",9,7.5,11.0698370408966,1.61729875350983
"N2O",10,7.5,11.0698370408966,0.191333764004018
"SP",10,7.5,11.0698370408966,13.7552382043917
"d18O",10,7.5,11.0698370408966,2.85489012614602
"N2O",11,7.5,11.0698370408966,0.222913876367128
"SP",11,7.5,11.0698370408966,6.62288509473382
"d18O",11,7.5,11.0698370408966,1.90118305449844
"N2O",12,7.5,11.0698370408966,3.1118865152883
"SP",12,7.5,11.0698370408966,7.20990560113396
"d18O",12,7.5,11.0698370408966,5.94776263625594
"N2O",1,30,11.0698370408966,0.358849639930596
"SP",1,30,11.0698370408966,7.5204885244219
"d18O",1,30,11.0698370408966,1.76127084535175
"N2O",2,30,11.0698370408966,0.694743866673626
"SP",2,30,11.0698370408966,7.10129804254896
"d18O",2,30,11.0698370408966,1.88401196895636
"N2O",3,30,11.0698370408966,0.183698734747879
"SP",3,30,11.0698370408966,6.85876733413018
"d18O",3,30,11.0698370408966,3.09659454802741
"N2O",4,30,11.0698370408966,0.273088545258909
"SP",4,30,11.0698370408966,7.5685462604882
"d18O",4,30,11.0698370408966,2.30531132484745
"N2O",5,30,11.0698370408966,0.74899346424963
"SP",5,30,11.0698370408966,11.7990520324138
"d18O",5,30,11.0698370408966,3.07695724571381
"N2O",6,30,11.0698370408966,0.734805950252458
"SP",6,30,11.0698370408966,8.31932354225319
"d18O",6,30,11.0698370408966,1.967579489616
"N2O",7,30,11.0698370408966,0.281366752481887
"SP",7,30,11.0698370408966,9.41582750762453
"d18O",7,30,11.0698370408966,0.941647838594074
"N2O",8,30,11.0698370408966,0.803167063226883
"SP",8,30,11.0698370408966,11.3771968974691
"d18O",8,30,11.0698370408966,2.15664304018055
"N2O",9,30,11.0698370408966,0.99370702111929
"SP",9,30,11.0698370408966,7.06176533014694
"d18O",9,30,11.0698370408966,2.73299848195927
"N2O",10,30,11.0698370408966,0.260574458491164
"SP",10,30,11.0698370408966,10.7511635754968
"d18O",10,30,11.0698370408966,3.44771242743147
"N2O",11,30,11.0698370408966,0.725284547208275
"SP",11,30,11.0698370408966,6.76960099062969
"d18O",11,30,11.0698370408966,3.56508599704676
"N2O",12,30,11.0698370408966,1.47369791054262
"SP",12,30,11.0698370408966,5.26811844750505
"d18O",12,30,11.0698370408966,2.90672075462997
"N2O",1,60,11.0698370408966,0.626072940233754
"SP",1,60,11.0698370408966,3.65574962017528
"d18O",1,60,11.0698370408966,3.36867935223752
"N2O",2,60,11.0698370408966,1.16509740709328
"SP",2,60,11.0698370408966,5.45562004151888
"d18O",2,60,11.0698370408966,3.1395507027687
"N2O",3,60,11.0698370408966,1.3937790719778
"SP",3,60,11.0698370408966,6.53650997403959
"d18O",3,60,11.0698370408966,4.13737076933837
"N2O",4,60,11.0698370408966,1.81704258737356
"SP",4,60,11.0698370408966,8.11693222667517
"d18O",4,60,11.0698370408966,3.71177462508053
"N2O",5,60,11.0698370408966,0.372909545686217
"SP",5,60,11.0698370408966,7.73945529968605
"d18O",5,60,11.0698370408966,1.68808110013724
"N2O",6,60,11.0698370408966,0.316940029079517
"SP",6,60,11.0698370408966,8.94374939436606
"d18O",6,60,11.0698370408966,1.42383293607588
"N2O",7,60,11.0698370408966,1.6954912757916
"SP",7,60,11.0698370408966,5.50322461595748
"d18O",7,60,11.0698370408966,4.45250002213492
"N2O",8,60,11.0698370408966,1.18967074398641
"SP",8,60,11.0698370408966,9.77288254552459
"d18O",8,60,11.0698370408966,5.48608531837226
"N2O",9,60,11.0698370408966,1.24720247484758
"SP",9,60,11.0698370408966,6.1989634271359
"d18O",9,60,11.0698370408966,5.15887201192064
"N2O",10,60,11.0698370408966,1.0039735149766
"SP",10,60,11.0698370408966,9.90350891641399
"d18O",10,60,11.0698370408966,1.75173369742439
"N2O",11,60,11.0698370408966,1.4372698914197
"SP",11,60,11.0698370408966,5.33074483825951
"d18O",11,60,11.0698370408966,4.85935926892424
"N2O",12,60,11.0698370408966,2.38216858041008
"SP",12,60,11.0698370408966,4.11296917807281
"d18O",12,60,11.0698370408966,4.07119300261117
"N2O",1,90,11.0698370408966,0.768735616314138
"SP",1,90,11.0698370408966,2.81565860282537
"d18O",1,90,11.0698370408966,4.7152123345963
"N2O",2,90,11.0698370408966,1.44305289557084
"SP",2,90,11.0698370408966,4.41628956117827
"d18O",2,90,11.0698370408966,4.05286629520895
"N2O",3,90,11.0698370408966,2.09846706522634
"SP",3,90,11.0698370408966,7.19110684614541
"d18O",3,90,11.0698370408966,3.73048503441416
"N2O",4,90,11.0698370408966,2.17712585513339
"SP",4,90,11.0698370408966,7.85296430823689
"d18O",4,90,11.0698370408966,5.19819131182354
"N2O",5,90,11.0698370408966,0.34886408438172
"SP",5,90,11.0698370408966,10.7221023507213
"d18O",5,90,11.0698370408966,1.99151263313418
"N2O",6,90,11.0698370408966,0.199115138904309
"SP",6,90,11.0698370408966,3.65916746796007
"d18O",6,90,11.0698370408966,2.63150324857533
"N2O",7,90,11.0698370408966,1.40049771921658
"SP",7,90,11.0698370408966,7.61606342293266
"d18O",7,90,11.0698370408966,4.80807031425279
"N2O",8,90,11.0698370408966,1.09409707651559
"SP",8,90,11.0698370408966,10.7546671710416
"d18O",8,90,11.0698370408966,4.69337442361891
"N2O",9,90,11.0698370408966,2.04281935564473
"SP",9,90,11.0698370408966,3.77501887969032
"d18O",9,90,11.0698370408966,4.12783124917705
"N2O",10,90,11.0698370408966,1.21478425561487
"SP",10,90,11.0698370408966,10.4136242889097
"d18O",10,90,11.0698370408966,2.56073796444956
"N2O",11,90,11.0698370408966,2.45665875069287
"SP",11,90,11.0698370408966,4.16450865370948
"d18O",11,90,11.0698370408966,5.73314228687272
"N2O",12,90,11.0698370408966,3.43338429403119
"SP",12,90,11.0698370408966,2.44359557807827
"d18O",12,90,11.0698370408966,4.25533808097693
"N2O",1,120,11.0698370408966,0.832600023690053
"SP",1,120,11.0698370408966,2.84481954056728
"d18O",1,120,11.0698370408966,3.3987734221604
"N2O",2,120,11.0698370408966,1.88154757487487
"SP",2,120,11.0698370408966,3.66905994139928
"d18O",2,120,11.0698370408966,3.69200135872639
